fdis,replicate,grams_required,species_number
1.558117972462547,149,274.31851650753197,20
1.7627089128768536,150,253.84869969445316,20
1.7202648634344289,151,428.9405673056459,20
1.7455074119341099,152,189.27030916979334,20
1.7116569090853315,153,269.4983259048081,20
1.730904115937042,154,197.88204957746296,20
1.7011144644952327,155,310.3768926836848,20
1.770653535184924,156,195.09213801042594,20
1.687769929276469,157,319.1976337654334,20
1.6972134285801719,158,265.20697589063366,20
1.6880767309592053,159,353.38341715586876,20
1.6573903262969307,160,186.01735216535684,20
1.6378445818293845,161,325.06917339276146,20
1.7775660250030385,162,319.3663197694352,20
1.603218356733327,163,225.34732699546262,20
1.717072103352151,164,242.25899786088672,20
1.6156183456552067,165,255.1128994597195,20
1.6674758330838462,166,303.9396084244712,20
1.6574085711930349,167,247.01636648922423,20
1.7357629400864476,168,303.54619041500706,20
1.7117293380877983,169,257.04406473609356,20
1.6189019761688523,170,320.99860167707095,20
1.6839012879062785,171,203.16654879059735,20
1.7168526480003639,172,327.0789158605912,20
1.7482000391329398,173,190.84170770207513,20
1.5849368026421924,174,263.7766633749045,20
1.6300410211767962,175,260.67214414538887,20
1.6807657313054516,176,234.64303351965037,20
1.7006996967029697,177,266.1904176658067,20
1.7061804583653941,178,271.11800199176207,20
1.738455160828936,179,191.46161631697058,20
1.7868347675196752,180,297.0916268805401,20
1.8152134351385907,181,288.3721153776833,20
1.6117229036199752,182,261.09968927565546,20
1.6691082977913694,183,337.96006002762823,20
1.567864246264504,184,251.41943304335862,20
1.7019614852906606,185,225.50788455328518,20
1.665489195414128,186,262.82684525913044,20
1.623537440313876,187,337.6023931856632,20
1.6793058782245587,188,263.3441546465236,20
1.745897422873045,189,355.75994028520364,20
1.7127455909312654,190,208.3010379679842,20
1.6966652030726592,191,286.65043827060447,20
1.6655017684887266,192,373.6530614272071,20
1.6102289074130636,193,213.55558933556773,20
1.6878986236540634,194,338.3793927879406,20
1.6852205045893247,195,281.9028690324702,20
1.6531539564483761,196,254.78621465030844,20
1.7196275365754832,197,284.7915223106637,20
1.5648576549188058,198,255.92226105003633,20
1.6960307413127602,199,249.71906605069296,20
1.7831455245268504,200,373.08081434267547,20
1.7305406880786136,201,234.2969978683708,20
1.7458531115219682,202,270.6452654389721,20
1.663757633340851,203,358.69138344241935,20
1.583551515629448,204,275.3294843748732,20
1.8027197394311103,205,241.91618764164144,20
1.5947932139814356,206,262.2597347467693,20
1.720203214496675,207,193.19830117221088,20
1.7118458893805664,208,282.1256295246296,20
1.7546179161482953,209,214.81854614463208,20
1.6623712284377792,210,232.98334010206446,20
1.6075268642357272,211,242.00545608663347,20
1.7186111997322437,212,229.03611498326822,20
1.6669019482151881,213,266.39517561264387,20
1.6017663684272763,214,230.37835118955533,20
1.7122802720955193,215,327.0194696119945,20
1.613686992088001,216,224.60046215137183,20
1.691605754210587,217,214.80099534306223,20
1.7917476714148521,218,241.12441353851756,20
1.6826543563259535,219,229.60469429651937,20
1.7801950249643848,220,307.3780081215443,20
1.798651144329817,221,275.92441945009426,20
1.669718356249343,222,287.7342774846079,20
1.7378392037192012,223,252.38879564115064,20
1.5941306011900527,224,285.0230966260815,20
1.7248477570673362,225,285.3984424328971,20
1.6979495265560476,226,261.0104955738265,20
1.6548076669156742,227,227.11335528438912,20
1.7242145705071767,228,335.0434509475447,20
1.6372433005059073,229,247.14271030730302,20
1.636662166118193,230,405.09688278392883,20
1.6126383958514605,231,353.71387627722925,20
1.683548506596837,232,237.81154146740758,20
1.71906069631805,233,261.8058983034205,20
1.694668997413777,234,188.2349376839836,20
1.7108146049382047,235,341.9235610673787,20
1.6651382610701635,236,253.3127412372077,20
1.752397279305164,237,172.26626443055991,20
1.7247140989489278,238,234.37416913253722,20
1.7502881756671935,239,374.36563872506116,20
1.5070063483356855,240,319.3569420013653,20
1.7034720344111949,241,307.4690928357613,20
1.7793560792719094,242,230.60632809387218,20
1.5565091199787058,243,322.0109175588951,20
1.6817100603894244,244,241.6809217958235,20
1.8106135543375033,245,217.75347541459573,20
1.759321087668432,246,288.23378380173443,20
1.6614837044316328,247,296.55710034897794,20
1.6281399864627246,248,249.3187883522418,20
1.6124219469530985,249,391.8576351805641,20
1.6746706339095259,250,306.45187973333924,20
1.624008497333748,251,231.7605536410146,20
1.758503724689687,252,229.7008451497625,20
1.740939009410614,253,243.11897917234919,20
1.7572972030209244,254,204.61540373349052,20
1.6333697967113519,255,258.19661241530406,20
1.7216336447494665,256,212.72133034309653,20
1.698247648981619,257,254.66003987101635,20
1.7039747160846832,258,201.74672292695604,20
1.5992989331183702,259,240.49827268686272,20
1.680000519004826,260,235.58077016126987,20
1.6946669881500784,261,318.708713704911,20
1.6235390958721978,262,261.7764398519247,20
1.62552606895152,263,238.81807453071002,20
1.6589050837583592,264,211.7464146479478,20
1.6367722924870165,265,196.31441291982046,20
1.8360672512606115,266,286.8631495885411,20
1.746514690855724,267,301.69043780348795,20
1.6818652094378446,268,271.17873112684026,20
1.6339786243543788,269,345.8446564207516,20
1.7351143701587464,270,269.14584827432714,20
1.7018576661717084,271,217.64084406992177,20
1.659497925590771,272,364.5441986681312,20
1.698882581035114,273,278.27965800767214,20
1.719821817307632,274,312.6440175273408,20
1.709941131957511,275,353.0749165759368,20
1.717517292929567,276,270.41542569772815,20
1.650294479864393,277,344.97378294866235,20
1.7697879629418711,278,230.6549347635656,20
1.7124297150108205,279,283.9157335484622,20
1.5886440381710742,280,222.74353711864433,20
1.7165612721427004,281,353.61191653449094,20
1.6708411811333992,282,315.35538515236476,20
1.687606855279429,283,252.60623981919167,20
1.6631349056709586,284,245.21919871707541,20
1.7487635924284397,285,256.70852312849337,20
1.7162313908590712,286,162.16049274669936,20
1.7570795345222165,287,364.99713723966374,20
1.640832873920522,288,345.68937354295184,20
1.6845793408295897,289,525.9964710924585,20
1.6443447564325122,290,287.5570158030008,20
1.6543407795379212,291,485.9076041351093,20
1.6041531235442317,292,335.3804241810192,20
1.6340727385171232,293,281.2868224239047,20
1.7264583626562053,294,210.06574766143822,20
1.7176132629236374,295,380.39312999092414,20
1.8007185867524889,296,212.8276068936157,20
1.6349348635066345,297,410.5818656164788,20
1.6144350403165952,298,145.67820038169424,20
1.602329576203293,299,237.8404008153197,20
1.707095444154674,300,331.9965442177896,20
1.7047553810158753,301,257.0780729120373,20
1.820399312583057,302,384.7781832342811,20
1.7557205057178429,303,250.09392901385615,20
1.6809552001980603,304,284.52107946958836,20
1.7618278357437105,305,195.409195102335,20
1.7323537018441555,306,214.73883205809653,20
1.6590538353306272,307,221.89018723314126,20
1.7249291222195045,308,245.65511892896293,20
1.6473868845287594,309,362.28057930091796,20
1.6760398580566815,310,298.1654102057573,20
1.701606189637586,311,202.99995808426792,20
1.7067475887480505,312,241.6279626452758,20
1.648103345991886,313,384.4593473681221,20
1.6498742501118375,314,226.39889756314602,20
1.7227680338404732,315,255.48190059037557,20
1.6585560105147727,316,288.09197542095296,20
1.6031207676790806,317,287.4183762838792,20
1.7331530483870576,318,353.73437273077207,20
1.6682754833300373,319,319.05016092792164,20
1.7621830753165537,320,334.8701877961185,20
1.640055001894401,321,277.53693873904393,20
1.693341510245467,322,229.09798121487373,20
1.618861969994714,323,323.8132245320899,20
1.6997227370912291,324,331.47092394844464,20
1.6893182432136435,325,260.8981503533104,20
1.6458822074237713,326,223.08668550565608,20
1.6787147425024087,327,287.03862990721177,20
1.6477128498325655,328,453.19457091671865,20
1.7218924995027518,329,242.20056817872688,20
1.7202451112269859,330,188.33152101254316,20
1.5759281805921568,331,359.8405827132738,20
1.530431611177219,332,292.87874844399784,20
1.7402852064309235,333,297.11873280855764,20
1.6736189375717228,334,273.11149776896417,20
1.7946843269278374,335,181.9614749249905,20
1.610152513074815,336,323.5098341878456,20
1.7114318244327318,337,234.2226666397842,20
1.604065986668712,338,326.31734197651286,20
1.7150352437058918,339,276.1097906043199,20
1.7650551664042087,340,223.89993158069854,20
1.7450142962133839,341,288.76753904154094,20
1.7259371049841494,342,266.97710617106867,20
1.83441220803463,343,254.2778445664257,20
1.6774909974048289,344,245.0167172864399,20
1.801424520699295,345,186.13508135697995,20
1.6876876483994647,346,304.0252642860134,20
1.6727079450194366,347,267.80079393532907,20
1.6202531189597997,348,305.14294528060543,20
1.697965966033473,349,296.1953008380446,20
1.6163843038769259,350,212.81602898802035,20
1.7226084631295915,351,331.4726725773447,20
1.6065907701292677,352,192.78934393381596,20
1.6753995459544875,353,319.2692282109838,20
1.7498172584047598,354,214.51169031253713,20
1.7320299802932664,355,230.35076299203982,20
1.7177424174402656,356,191.0921365761043,20
1.6182966484897847,357,330.0709365704048,20
1.7213061197224604,358,217.6209684366261,20
1.6147109977635083,359,283.48258240775294,20
1.7467126803298325,360,281.8119610925627,20
1.6756507629554875,361,213.95708514653455,20
1.7162585466361553,362,379.86297312894044,20
1.6615230711153857,363,333.1006761699188,20
1.7585809034674322,364,234.73383490852814,20
1.6067423933571992,365,192.10272922138836,20
1.7176454703261357,366,222.24870489969098,20
1.6034573551907403,367,366.56972710092293,20
1.658177390051209,368,272.519809280418,20
1.5757650249855515,369,221.08774938008602,20
1.7586939399497266,370,381.4178150249304,20
1.7410264222616134,371,197.5529693798777,20
1.763170829102118,372,375.6105197293295,20
1.7012965104825433,373,300.01376559871534,20
1.6333786958245677,374,260.48648901466044,20
1.697540239174478,375,334.93501752805065,20
1.6473274582101862,376,204.02634406090894,20
1.791121824987545,377,252.28291847420758,20
1.6202601637705114,378,271.9851779701305,20
1.49794881970925,379,317.9580030470975,20
1.7299851474199557,380,306.5000822502701,20
1.6475380331953402,381,328.64432185778384,20
1.688178754890775,382,239.83195159637762,20
1.5565858061255364,383,359.63813353486154,20
1.7140540721759971,384,188.78319365209796,20
1.7016628537665597,385,295.3934769114798,20
1.7229333047620745,386,208.35366109179367,20
1.6763775769207734,387,319.6060315180035,20
1.5266104745288094,388,201.1141962826211,20
1.6549171825538291,389,321.7762313563953,20
1.682797112763987,390,242.36645174139687,20
1.6142554872694768,391,225.24513973105616,20
1.5749834317609452,392,237.31147196615413,20
1.644546727436298,393,186.99350711061032,20
1.7013492092593836,394,208.19916398121416,20
1.685763987513448,395,366.8284474178356,20
1.7344889099436114,396,212.62774709235205,20
1.7213723221110713,397,239.27233484137992,20
1.706645118290974,398,219.9706662133409,20
1.747871367054253,399,260.2906923697987,20
1.6669060182564202,400,223.84956580232065,20
1.6906653344879534,401,342.34108900704024,20
1.7502542060231376,402,235.24237471805813,20
1.7156442952205981,403,376.6431207941538,20
1.811097017781605,404,227.17097019432734,20
1.6331727673907774,405,214.7693879278953,20
1.7128340527489168,406,214.4213917600977,20
1.7068339695265706,407,363.14388946628696,20
1.6584296260008435,408,410.92412502268303,20
1.7009427435987736,409,318.72046487125704,20
1.6934561675359876,410,230.36802357173897,20
1.5950438832760174,411,295.23842558389833,20
1.64245695090898,412,220.7585624048775,20
1.6576839312155027,413,286.2984384010732,20
1.6415035952215409,414,281.0697603014102,20
1.6502354965350339,415,284.65516502856235,20
1.671515022258794,416,237.65382671598346,20
1.6061947672941432,417,157.49259292648895,20
1.618288722355068,418,279.03224423278954,20
1.844653088627793,419,268.45681565360843,20
1.705735366670244,420,311.8954259193382,20
1.7951553827684907,421,219.13772349384666,20
1.8126862680121896,422,264.151198985195,20
1.699793570962207,423,142.6339374415643,20
1.65261803500626,424,218.18387251048796,20
1.6550156194170644,425,410.0642822360619,20
1.648293890557057,426,381.05347677274926,20
1.5916060328468056,427,284.2957455565463,20
1.7425496924687551,428,250.43177033229418,20
1.5927380616853055,429,387.77088388870254,20
1.665717062181173,430,341.9411304306091,20
1.7205640834580074,431,257.8247984168181,20
1.5518460540999135,432,346.0234977786857,20
1.744806828496971,433,254.25732790592158,20
1.7229974456404915,434,291.584210795091,20
1.6585690034622367,435,293.1096001629525,20
1.6422381461479318,436,287.82359030492404,20
1.7811495056239308,437,260.1628702158939,20
1.6708630933751685,438,336.46941438297785,20
1.7110530985706571,439,173.53863940285348,20
1.6924655416316294,440,364.8816120655616,20
1.7022739998759637,441,362.2505512129782,20
1.7757498088972246,442,184.12497612023833,20
1.6232758074416687,443,219.30157252230956,20
1.6842537848618828,444,249.15489640480135,20
1.6788437015036657,445,324.2095328802212,20
1.772738112171249,446,293.7358057827753,20
1.6212603026389734,447,397.46322775102976,20
1.699365303505255,448,227.72953739446268,20
1.763313308308177,449,369.5409903365209,20
1.458992324601996,450,286.27164054691826,20
1.7028192590251952,451,285.3894907385756,20
1.6226951866852815,452,173.86684299361582,20
1.709383426274029,453,303.27572557719725,20
1.6845172502590102,454,250.35384410003502,20
1.6847136218796703,455,331.9854110855462,20
1.724631596566065,456,233.74893247693635,20
1.617792508338777,457,253.02042204028345,20
1.6155947370008517,458,248.66143341385532,20
1.7101488239300562,459,207.16606974040485,20
1.653388943149744,460,246.79702789394088,20
1.599854279139197,461,412.352937409475,20
1.7678674414578261,462,283.5459307737731,20
1.7164943789740204,463,198.2253076987736,20
1.6446440386083387,464,229.85625445938177,20
1.7007613265892594,465,276.7624067247949,20
1.7030571910517742,466,173.27194899505346,20
1.7549337575220991,467,284.02922277488324,20
1.6241515027197502,468,183.3288956566998,20
1.6578355940810419,469,285.82922084687425,20
1.689152485183054,470,285.3283256290783,20
1.6284244455927008,471,221.04233267674002,20
1.633557249539829,472,197.6442032523301,20
1.7534399068343602,473,168.65898249816908,20
1.6489501435197016,474,287.8767893352259,20
1.75078948669649,475,320.4208069442343,20
1.6221594689031693,476,190.00718436221825,20
1.6594532312223975,477,300.6576348874529,20
1.589612298260896,478,184.42193047925693,20
1.7941537619970689,479,185.7905219164306,20
1.7365867722552153,480,406.62688876777935,20
1.7566776473048802,481,303.24698260637336,20
1.7732346486062838,482,193.8593698358859,20
1.6965574662270158,483,251.42491955288048,20
1.6193138551063275,484,220.64705591897413,20
1.7194785104573431,485,363.37183104075024,20
1.8156828832978824,486,248.88491060930352,20
1.665644981198217,487,232.5955998983974,20
1.6756229334976258,488,276.60574102388546,20
1.6977828439170615,489,279.0216802336807,20
1.685896760363201,490,211.40129987361794,20
1.7368173502255544,491,273.86450806407834,20
1.7109635500043552,492,243.0294513730897,20
1.644427320109564,493,251.8451152541187,20
1.7191293510165522,494,358.7115616443781,20
1.554945166815557,495,311.331369031195,20
1.4506001321312634,496,224.68941369586003,20
1.7667939988536152,497,188.31651643837907,20
1.8013505419731808,498,271.37997189130584,20
1.7102523804862346,499,272.32811112746754,20
1.7835991752606375,500,234.1205017386304,20
1.6710282507545327,501,281.43568098391876,20
1.646476360475289,502,319.6657404841353,20
1.7444624981518289,503,301.5520717604582,20
1.6242408786092117,504,219.29178292904842,20
1.6649205908707188,505,289.5613326237801,20
1.6872640688864144,506,281.45802070661006,20
1.7424199356314365,507,225.14508293686956,20
1.7906339288549813,508,182.21849059964094,20
1.6449221009392159,509,200.06291442534808,20
1.713360012633806,510,222.32655750281128,20
1.6178827617886324,511,289.91818742752884,20
1.7121386505126641,512,199.2525583867889,20
1.636813654793573,513,221.05231163481213,20
1.7542940914797824,514,388.28158051423816,20
1.7690721081826795,515,391.9852024824631,20
1.767465210280493,516,228.57113607518383,20
1.6789814890652672,517,282.40596230260303,20
1.6568397452061983,518,235.77171497257984,20
1.7410274982373277,519,281.16849982567334,20
1.7617807122589937,520,171.77173783336417,20
1.7295874775331583,521,251.83682347494224,20
1.7539400252278399,522,226.89369427624237,20
1.686215532492481,523,262.9174156313533,20
1.6431316760321284,524,305.7759678860488,20
1.832171317522187,525,227.34297231449764,20
1.6110342278140333,526,255.8858106331121,20
1.6999313971732914,527,318.41580052253926,20
1.7229017438704055,528,268.9591887308369,20
1.6904295963559375,529,333.3858805466331,20
1.6002953829842703,530,228.86605729224678,20
1.7934203619672868,531,247.35162050994737,20
1.6709615223009529,532,188.53272490439085,20
1.6097460170797955,533,302.41437526521344,20
1.671489564450282,534,232.78575008923823,20
1.7125488419338066,535,268.82877532182175,20
1.6312248999928514,536,196.74126717302735,20
1.673267322232811,537,392.86196545212806,20
1.7777946631588921,538,351.28853836860054,20
1.7116475933100008,539,383.33659986736035,20
1.7215674438479767,540,200.7716888917557,20
1.6462718008774782,541,225.00576142628557,20
1.7294172890418866,542,248.41167319721774,20
1.7641822621779286,543,254.0378364730328,20
1.708114925857365,544,258.462520498621,20
1.7570299851087932,545,260.1950439602366,20
1.5551496641229143,546,263.2319080944595,20
1.6693376957113641,547,307.26064057617043,20
1.8157336811276608,548,170.83030568358387,20
1.6750008975509516,549,227.41645340685662,20
1.7369604571926995,550,266.0410700347614,20
1.7873445608531835,551,275.14538212497376,20
1.59878064552011,552,309.7530117112111,20
1.6693380654729146,553,454.1856042087866,20
1.695785659414512,554,245.64116401708225,20
1.6987154170134993,555,385.2874528424212,20
1.6735269547745335,556,325.0497637028864,20
1.7507854871839654,557,261.6440163816758,20
1.6874656932066407,558,342.8804142280091,20
1.6789463750582314,559,273.3459302117899,20
1.668401624828104,560,278.7700859186594,20
1.5807333004921915,561,292.4790526785376,20
1.5760929727499824,562,265.7775956057144,20
1.5811361873478604,563,305.777065418021,20
1.7004342488874546,564,263.75232424942675,20
1.6651099084204923,565,239.19078426098585,20
1.6620881815368649,566,313.3545848671932,20
1.5973253840497024,567,327.69514042000264,20
1.6534862472576761,568,203.39427760369676,20
1.6060471557975553,569,378.4776424239471,20
1.5799194459477446,570,294.31695444626666,20
1.5888780214557725,571,369.7114470759248,20
1.718604298126668,572,215.6022066137228,20
1.695045950532591,573,289.0641712165793,20
1.605306889752017,574,252.61527770508917,20
1.6066252253008184,575,292.286542208805,20
1.68647184892939,576,262.60424385478717,20
1.6480221299339977,577,266.20966636349226,20
1.7375621465471582,578,201.53296046376764,20
1.5629385102836806,579,286.9353060515168,20
1.6813197831969595,580,250.95532692938826,20
1.706073389956612,581,261.2859292578497,20
1.7069729841941101,582,345.51978333734087,20
1.6344509963800238,583,239.93804866099865,20
1.6525067862156164,584,249.7142526578189,20
1.7363738399030315,585,280.0379074091247,20
1.772609306103084,586,229.689649888643,20
1.7689424385257386,587,304.86387371270257,20
1.6471426318461888,588,348.3429948627069,20
1.6787852787773065,589,299.6605036753995,20
1.7103762260677748,590,288.95874137886153,20
1.7658080832687646,591,257.23301596276866,20
1.696059168924314,592,205.19962474485052,20
1.6776839319432006,593,375.85751708268947,20
1.7367171788978126,594,293.55207712242594,20
1.771077800659651,595,294.95809517466694,20
1.666497074834685,596,288.74877709396867,20
1.7436010580594918,597,345.4920499052273,20
1.6126612516049768,598,190.2534821885638,20
1.7648926035400212,599,189.74242127486184,20
1.7004862764147592,600,220.08520834646714,20
1.6744023260780185,601,248.28499837359115,20
1.657297760440375,602,275.0016463478064,20
1.6722191639476978,603,313.0598427526498,20
1.6314760697760362,604,233.7327099509775,20
1.6921490514264428,605,381.45755790651015,20
1.5687655036296975,606,304.04891244878155,20
1.6953443243988435,607,269.3813742820128,20
1.640538650434386,608,240.69136206328236,20
1.7746000554121681,609,209.95241661095247,20
1.6372830723611849,610,271.77968655904266,20
1.6524292258767197,611,314.66632510578387,20
1.6760965362724298,612,285.4072705247197,20
1.637637639042937,613,319.72612480751314,20
1.7167566823197329,614,219.0263124439661,20
1.5577779618385268,615,260.37093824931065,20
1.5443573536293262,616,333.15303474096993,20
1.6875850388738498,617,254.13497884932883,20
1.6097877528160933,618,300.75701780220544,20
1.5378142462907742,619,360.67953836683324,20
1.6784003704609305,620,204.50336924025595,20
1.6012015559768318,621,270.89851652078875,20
1.7107187323364674,622,193.54958296345458,20
1.631639058126035,623,218.15368077019767,20
1.715921817464832,624,260.0295253793722,20
1.7569571209338046,625,306.54508951686455,20
1.7181858224591742,626,217.88204800428312,20
1.7090122681246733,627,294.15850240637997,20
1.730157764927052,628,184.41722785292205,20
1.7199789900407665,629,243.36098914528438,20
1.8306919925354936,630,268.1454615761472,20
1.7209039771675232,631,333.8025461276002,20
1.6867774012472103,632,249.32840365566977,20
1.700901796152321,633,273.29839304056014,20
1.7879852488027588,634,308.0339745677334,20
1.6454821151231287,635,298.5661594908532,20
1.7209713431858724,636,258.36008244454774,20
1.6723850937929483,637,235.24396453611425,20
1.7221019978398526,638,229.00135472816808,20
1.752443888974047,639,255.58740515823132,20
1.7542736938040835,640,260.43515603820737,20
1.6922897126644731,641,254.71895405707878,20
1.6308067134109598,642,233.8656111937325,20
1.6766920031529893,643,284.1018689611142,20
1.8296041552957996,644,258.81430168956797,20
1.7125519912977343,645,195.43386053843633,20
1.628687866228495,646,229.56177158831466,20
1.6185701734330789,647,292.604374418725,20
1.6859951567713156,648,299.1237891752524,20
1.6484527223837362,649,310.81027745984136,20
1.7857867378242382,650,213.5202324506651,20
1.5889469004309615,651,323.06991442719294,20
1.670022246905943,652,304.4499896493044,20
1.6416218639313933,653,360.56260555903793,20
1.5651483061317815,654,248.69824189081055,20
1.7079801618185404,655,213.53247741139856,20
1.6191651662599245,656,342.80204967058864,20
1.6293349009973006,657,235.4783876354755,20
1.6800341862533845,658,242.26697387901874,20
1.8494541076249391,659,154.8070715495184,20
1.7380624569507852,660,181.1371209620465,20
1.721229220920015,661,304.23595987553955,20
1.7244790878355918,662,248.0596150719621,20
1.6502160324487338,663,211.54222446422028,20
1.6590481357836555,664,248.7387983704015,20
1.6979253820599216,665,239.1433845918382,20
1.6531659174166395,666,256.4969689844781,20
1.7450627152915856,667,377.83450633943636,20
1.7551906813218845,668,326.0616227708856,20
1.6948847026647633,669,356.5086345471721,20
1.7024417693684615,670,254.98815186042503,20
1.7057593428588635,671,181.32594141343728,20
1.7057356271235302,672,258.620746230556,20
1.6473536538401277,673,271.8215347250455,20
