fdis,targets,replicate
1.848793220898767,5,389
1.810230819813631,5,390
1.5930098554453405,3,391
1.7678838175223006,5,392
1.7824471888539581,4,393
1.800554889551377,5,394
1.7093662763339847,5,395
1.5934723180081487,5,396
1.7734818496059355,5,397
1.7736110993055387,5,398
1.7688920306778761,5,399
1.7587271278229906,5,400
1.6266674475094844,5,401
1.6425005885060517,4,402
1.740251697384728,4,403
1.6672993759629677,5,404
1.8003969301039409,3,405
1.7503950106755108,3,406
1.7273598170925972,3,407
1.631899468053571,4,408
1.6662195688262476,2,409
1.7456397055744854,5,410
1.7485852717958639,4,411
1.6585620825713843,5,412
1.6896238701212039,5,413
1.8225520880874218,4,414
1.7249935217016703,4,415
1.71716008475153,3,416
1.6084755310677306,4,417
1.8042635151118767,5,418
1.710132313947519,4,419
1.8102411784359664,4,420
1.6950840679414014,4,421
1.6798837175115313,4,422
1.8222484582622887,3,423
1.8185979111372528,3,424
1.6659791156089507,5,425
1.756660012357949,3,426
1.7562005909429583,5,427
1.7764837343691098,2,428
1.5876176459828548,5,429
1.6114857707880135,4,430
1.7614346727692287,2,431
1.5773107940455489,3,432
1.8133331929233858,4,433
1.742184716471969,4,434
1.6439146947916559,4,435
1.7728486453838195,5,436
1.7871863764223221,2,437
1.7185994387092787,5,438
1.7934726287622869,5,439
1.7385023067411745,5,440
1.788486116369701,3,441
1.826230496766869,4,442
1.634697909654039,5,443
1.831750291276758,5,444
1.6417503654379366,5,445
1.7219452676874503,4,446
1.7777749690188944,4,447
1.7665266127058927,5,448
1.684486832782301,5,449
1.8098861181553771,4,450
1.8132209677253783,5,451
1.7665896137449404,5,452
1.760846462179162,4,453
1.7598867975817487,2,454
1.7929763356152424,3,455
1.7139137317276885,3,456
1.658027214190693,4,457
1.8161296264450306,4,458
1.7459633070873632,3,459
1.7705173107467664,4,460
1.6481633104851472,3,461
1.7865712184790918,4,462
1.836735957584852,4,463
1.8176497077893181,5,464
1.7899066824541858,5,465
1.7006209228607783,5,466
1.7896513997110841,5,467
1.6840560293256064,4,468
1.651028330821117,2,469
1.718205998384357,3,470
1.759194032975436,4,471
1.8075382580005335,5,472
1.6617115472091022,5,473
1.688143078449139,5,474
1.7721393042976068,5,475
1.6570386247170252,4,476
1.6064971302384012,3,477
1.719351679260375,3,478
1.7243032879193045,4,479
1.712662033305928,3,480
1.7297324374472685,5,481
1.7986425211616877,5,482
1.81354091420446,3,483
1.7225009906170485,5,484
1.7951258856103087,4,485
1.7429058029701114,5,486
1.783258392342996,4,487
1.7066590349313977,4,488
1.781627062083431,3,489
1.6921689112882188,2,490
1.794894063759384,4,491
1.7884417248184525,3,492
1.7979765871427027,5,493
1.7210645322956872,3,494
1.6980806411811664,2,495
1.8478793433129457,5,496
1.7627148000980353,3,497
1.7783700251688832,3,498
1.7870633014520343,5,499
1.7219386978523894,5,500
1.714670419329039,5,501
1.7874670632169345,3,502
1.7609107934321533,2,503
1.7483120576966626,5,504
1.7267488561167734,3,505
1.6524278921596298,4,506
1.529679903379696,5,507
1.8137224151861904,4,508
1.8509657273855638,5,509
1.8039194553717983,4,510
1.8529110753603306,4,511
1.7030914807677295,5,512
1.7856950275677452,5,513
1.7065841639147838,4,514
1.7874646669779495,4,515
1.797088096631637,5,516
1.6090381567999656,4,517
1.7849765237670383,3,518
1.7940378371540775,4,519
1.7641742985157776,2,520
1.7037985693129467,3,521
1.6729935640239237,3,522
1.7669438487063558,4,523
1.698923833867028,5,524
1.7650447556054563,3,525
1.7828084247728604,4,526
1.7684773544125876,4,527
1.6443065277149884,5,528
1.6968730618536187,3,529
1.800987065708549,4,530
1.7902318268841655,3,531
1.7150162894749765,3,532
1.7495625508908823,5,533
1.6740592148517606,5,534
1.7356617192315298,5,535
1.7688857962807099,3,536
1.768034003030256,4,537
1.7237478797197834,5,538
1.7445562205441583,4,539
1.6493068361276635,3,540
1.6576948072497053,5,541
1.7495281916070433,3,542
1.5466855546883373,3,543
1.711121228903688,5,544
1.7324833633282786,5,545
1.7745827633114204,3,546
1.784464027075909,5,547
1.7425360103081864,5,548
1.7200609853818283,5,549
1.7746262305933942,4,550
1.687769318514293,4,551
1.7037755345435024,5,552
1.7053990724210455,2,553
1.781691551055998,5,554
1.7468979246244511,2,555
1.728417367992741,5,556
1.8016415353500068,5,557
1.7561720185098064,4,558
1.7953592277015353,5,559
1.8364447022507953,3,560
1.7018323323830438,5,561
1.7438693494310047,5,562
1.744234168139235,4,563
1.7277060532282296,5,564
1.8079222571799654,2,565
1.7258483063825292,5,566
1.7789237463679108,3,567
1.7432819517822318,4,568
1.791348398503303,5,569
1.5508580629917097,3,570
1.706954731757777,5,571
1.7458095212792135,5,572
1.7384600104282366,5,573
1.7453264028807502,4,574
1.7284195311512172,3,575
1.837129450442355,4,576
1.7640801424561672,3,577
1.7859499039307285,4,578
1.7675797012103724,2,579
1.8035499873001126,5,580
1.6775100933923732,3,581
1.7454653130959052,4,582
1.7612431477030799,5,583
1.764442474072662,4,584
1.7237667928310039,5,585
1.6368767673360374,3,586
1.762411716360686,4,587
1.7175759668689694,5,588
1.772053989357105,3,589
1.7076735745938305,5,590
1.802635303460109,4,591
1.7775902943490292,5,592
1.788174817452936,4,593
1.7563829969212876,5,594
1.6658851921597588,4,595
1.7566101451352942,4,596
1.7377172941001304,5,597
1.7376076099178284,5,598
1.769368003536022,4,599
1.6718694104177174,5,600
1.7381290455586451,4,601
1.6862998964552727,2,602
1.7390415486160813,3,603
1.705812417805415,5,604
1.7554322091559151,5,605
1.6423279894655551,5,606
1.7703200594495663,5,607
1.7452884333117478,3,608
1.784771578775962,3,609
1.6832941071065917,5,610
1.7046842983025468,3,611
1.7822456931451285,5,612
1.6886848938162498,3,613
1.8374784326808442,5,614
1.764106602404904,3,615
1.744395303096984,3,616
1.791571977790887,3,617
1.7028390141955565,4,618
1.7086154923254546,3,619
1.6679352960952403,3,620
1.7336792669890528,4,621
1.7182039760797463,5,622
1.7622839143110796,5,623
1.7672856748053978,4,624
1.771423483097156,5,625
1.7769277277886601,2,626
1.776761472689899,3,627
1.7506331749343178,5,628
1.70493024671092,3,629
1.8061168809660444,4,630
1.7472565663124644,5,631
1.7773281193705859,5,632
1.6977796236461185,5,633
1.7616910515464634,5,634
1.7208341851096294,5,635
1.7740667165183015,5,636
1.7019921537470193,3,637
1.7772564678326037,3,638
1.7859525659733468,3,639
1.8002640561207326,3,640
1.8096159492204713,4,641
1.6730818845145397,5,642
1.6981810513022393,4,643
1.8066243448608188,4,644
1.6015911990185088,3,645
1.6579463018561362,5,646
1.7353061555341687,2,647
1.860948696693524,3,648
1.8285883189085599,3,649
1.7899690956651164,5,650
1.7051835256169028,4,651
1.6566344993854152,2,652
1.833245646289015,4,653
1.656108002683601,5,654
1.790320620100855,5,655
1.7576143677908438,3,656
1.809757353886793,5,657
1.7272939141379229,5,658
1.760495515274664,5,659
1.7709197268575494,3,660
1.7601923178308259,5,661
1.8144409063357982,5,662
1.79972581539519,5,663
1.7606477230210114,3,664
1.7110327124846574,4,665
1.740978843389136,5,666
1.757549145497121,5,667
1.7363491698958182,5,668
1.8469220616148072,4,669
1.7384804530883784,2,670
1.8339237649157263,4,671
1.7933226873390868,5,672
1.832721597434872,4,673
1.753579724673346,2,674
1.6999805958877168,5,675
1.6844173983100894,4,676
1.6886603555515183,4,677
1.776561305779169,5,678
1.6234317421232258,4,679
1.8046936390077728,5,680
1.710861638674265,5,681
1.7922634946754905,4,682
1.771465684691903,3,683
1.7090985509526724,2,684
1.7638707487149474,4,685
1.586396043768879,3,686
1.7772934248438101,3,687
1.7516463248875422,5,688
1.7315870944945098,2,689
1.7567847964689622,4,690
1.809627512067367,3,691
1.7431682097040953,5,692
1.7450674463259712,3,693
1.8094310695575775,5,694
1.8632663587139926,5,695
1.7564072766723484,3,696
1.8249642858770294,5,697
1.7927744716409737,4,698
1.8038149237446288,5,699
1.7466460037579967,4,700
1.7365775364429683,3,701
1.7884407246856455,4,702
1.7195224818915391,4,703
1.6691813781698428,4,704
1.810219536310472,2,705
1.719538281216585,5,706
1.7749794880721008,4,707
1.8367060258839945,4,708
1.7468954550846785,3,709
1.672706980559656,3,710
1.7103665187590082,4,711
1.6539650165630455,3,712
1.820317355409384,2,713
1.6049082543126398,5,714
1.7880375160095467,2,715
1.768736668008783,4,716
1.795109202606298,5,717
1.71503144134133,3,718
1.6899586676390963,3,719
1.683177646902216,5,720
1.604346596285393,5,721
1.7706044911700463,3,722
1.7088397363993386,5,723
1.7964522086840167,4,724
1.706014544843676,5,725
1.7451225199421205,5,726
1.7817675801148798,3,727
1.789982786930008,5,728
1.8740180286891612,2,729
1.6684096815248197,5,730
1.7975438518491103,5,731
1.7825266201191212,5,732
1.7560518083682264,5,733
1.8441672851357702,5,734
1.7877189855401276,2,735
1.721423900760707,5,736
1.6986611369762314,5,737
1.7284460149767669,5,738
1.6780412138262117,3,739
1.7508399690731231,5,740
1.8082594991268142,5,741
1.748889321263676,3,742
1.8276124590398108,4,743
1.660328833990129,5,744
1.804741327580338,3,745
1.8308752681114868,4,746
1.7375677402719951,5,747
1.760547187419706,3,748
1.7132192475903518,5,749
1.6985401957219337,5,750
1.799713728014288,4,751
1.7841665730444398,3,752
1.7755057577521722,4,753
1.7019135048217566,4,754
1.6803482852413008,5,755
1.7222120031487371,5,756
1.7833402865070103,5,757
1.720946153687623,5,758
1.7933050030273452,3,759
1.7464595642411176,5,760
1.82265945358726,3,761
1.6826232587214602,5,762
1.858094623121061,4,763
1.6805998843372378,5,764
1.6916787432218385,5,765
1.804402950258026,4,766
1.7682471296881714,3,767
1.7755219339263921,5,768
1.732315079367209,3,769
1.7540144230489632,4,770
1.7580575539700845,5,771
1.5916452778439738,4,772
1.6049084490703052,4,773
1.7490851879835145,4,774
1.7405474948701798,3,775
1.7541516236793295,2,776
1.4155236620034801,5,777
1.780177802869435,5,778
1.7219038594291647,5,779
1.7676834399406338,2,780
1.6747675601092826,4,781
1.6615537336908435,5,782
1.774482270290355,3,783
1.7838972729570794,4,784
1.609822464307339,5,785
1.712254629630887,2,786
1.7950634138006838,5,787
1.6050048059464757,4,788
1.7851173218326177,5,789
1.6343207904480601,3,790
1.7635092240736103,4,791
1.808899990341116,2,792
1.626735227671404,5,793
1.710145156891021,5,794
1.8427273840716847,4,795
1.7169885242725123,3,796
1.7059627970253353,3,797
1.788939812479097,5,798
1.7037721165075603,3,799
1.809095627626847,3,800
1.7192040487193894,3,801
1.7531233524958065,5,802
1.7521524531650066,3,803
1.7242117800694772,4,804
1.5560097662010302,5,805
1.7767717735478268,3,806
1.6606185499701442,4,807
1.7021691535604553,4,808
1.759333138870312,2,809
1.710585881367193,3,810
1.8108681228351984,5,811
1.729027127088101,3,812
1.7562784824903024,5,813
1.7959045412130934,5,814
1.6378590693778203,5,815
1.7090718623364112,2,816
1.7689549136716098,5,817
1.8385978780247676,5,818
1.7434915147686436,4,819
1.6309815776280316,2,820
1.7440866830343569,5,821
1.7709086158361522,3,822
1.6994865350412869,4,823
1.6852121600399304,5,824
1.5802281432116037,3,825
1.6228355971924748,4,826
1.7744094764703884,2,827
1.7342213136126567,5,828
1.6917261347230912,5,829
1.7398840829999365,5,830
1.811634064691765,5,831
1.7605414581035768,2,832
1.7206744926700899,4,833
1.7996241319183905,4,834
1.783141353158514,5,835
1.7573519380519613,3,836
1.7243611184029384,5,837
1.7089296219749381,4,838
1.7827901109021635,4,839
1.845222274060124,4,840
1.8327568968533172,4,841
1.7910522615941946,2,842
1.750815090818143,5,843
1.771486570268311,3,844
1.7746512652046484,4,845
1.8090430617578384,2,846
1.72010631153484,5,847
1.7019163728962745,5,848
1.804391358936429,4,849
1.61912618090257,5,850
1.738015111260059,3,851
1.7438866932054604,3,852
1.6526747235840744,2,853
1.5983913877320755,5,854
1.5835623818305442,3,855
1.553049804177271,4,856
1.6387250407066118,5,857
1.7864220639570518,4,858
1.6226442560189291,4,859
1.6553628715693065,4,860
1.6120785211789552,4,861
1.6830213370728728,5,862
1.780988381033622,3,863
1.8020789601494165,3,864
1.7802272931041219,5,865
1.7169360427574678,4,866
1.7164630780803587,4,867
1.8241473362809355,4,868
1.7235773042030984,3,869
1.7659419741477407,5,870
1.864859471813629,5,871
1.7277533117540345,4,872
1.8052769307103698,4,873
1.6605158177405426,4,874
1.7117375891205728,4,875
1.4184777634333772,3,876
1.8190615352415513,5,877
1.7998360978437478,4,878
1.7971634223372615,5,879
1.7596028877151766,4,880
1.7508734582958354,5,881
1.7991481667444158,4,882
1.8210023358470238,5,883
1.7979645786501035,4,884
1.747333543245135,3,885
1.6958926805724777,5,886
1.7653115574401599,5,887
1.7840005990710552,3,888
1.759807574732692,3,889
1.822284777423023,3,890
1.811374819562645,3,891
1.757555482235054,5,892
1.8520119212235677,5,893
1.6656743944837022,5,894
1.7365392143413314,2,895
1.6685059892990677,5,896
1.7062062461130847,5,897
1.7555699857920881,5,898
1.7446251332633504,3,899
1.7203542735075736,4,900
1.8080337155317228,3,901
1.7602185588228791,5,902
1.746871278053197,5,903
1.8040115499213525,3,904
1.639383587191545,5,905
1.7477608295227676,5,906
1.8401975984553527,5,907
1.7454025198754166,3,908
1.6960245745314708,5,909
1.8484135491497338,3,910
1.7375996072928046,4,911
1.6673794664059005,3,912
1.8317828249256138,4,913
1.7433182412731327,4,914
1.7717955433963948,5,915
1.7525034691708778,4,916
1.7622186774286281,3,917
1.8508784075764553,5,918
1.769809809490988,5,919
1.8087495566113347,3,920
1.7475687362120111,5,921
1.7518040157382515,5,922
1.779049793958968,5,923
1.8377766204066521,3,924
1.716788061795281,4,925
1.6831315759033796,5,926
1.5396277406846792,3,927
1.740407873007361,2,928
1.7554154242430915,4,929
1.6457276567140497,3,930
1.8368131312987532,4,931
1.7346293445086869,5,932
1.6815216315646269,5,933
1.5994650051983361,3,934
1.7396265271545523,4,935
1.7173352796961372,5,936
1.86610751074899,3,937
1.8077937478384112,4,938
1.708734818826883,4,939
1.8007143042660854,3,940
1.6822222650657932,4,941
1.7871486704480009,4,942
1.611577427843035,3,943
1.745098662287025,4,944
1.7279637923731497,2,945
1.7992049300878956,5,946
1.7531757229978324,5,947
1.827901078817413,3,948
1.8366544508776996,4,949
1.7388411008291722,4,950
1.7207143843973927,5,951
1.7529196041672273,4,952
1.8540545294836377,4,953
1.762256496288801,5,954
1.7617557631076786,5,955
1.5527181096874938,3,956
1.8172427965521087,4,957
1.7814969409850296,4,958
1.801124007270722,4,959
1.8089268348046281,4,960
1.7425417618836352,5,961
1.7559184552891538,2,962
1.7485547462403659,5,963
1.6616194608450847,5,964
1.7548041507449548,4,965
1.7278236551217485,4,966
1.7166365962472612,5,967
1.7280882268633557,3,968
1.8418324860481643,4,969
1.7462800632791038,4,970
1.7137400371643707,5,971
1.8179836151365698,5,972
1.8295792034128529,4,973
1.800300812696245,3,974
1.7373865593441171,2,975
1.6520858859646002,3,976
1.7889279308291504,4,977
1.7078149274088266,5,978
1.7144120876576114,2,979
1.753599377264898,5,980
1.7862235091306515,5,981
1.7119328945033192,3,982
1.61951561183593,4,983
1.7385236268916,4,984
1.7947967594993717,4,985
1.7939448858643323,4,986
1.8395810321575545,5,987
1.756949448750269,5,988
1.812276682053471,4,989
1.7005445196478022,5,990
1.7393895939148876,3,991
1.8133855656071831,4,992
1.7325544211955521,3,993
1.7343428778053318,4,994
1.6977606917318933,3,995
1.7601634054516775,5,996
1.8128545525219792,4,997
1.7551679039950343,5,998
1.7041458808494803,5,999
1.7874641090052574,4,1000
1.645757473992474,4,1001
1.796622684039803,4,1002
1.5714112697532685,3,1003
1.723839723992509,4,1004
1.7299519198450422,4,1005
1.759340933229496,3,1006
1.7458009896312308,5,1007
1.7174247372338456,5,1008
1.722898393959148,4,1009
1.8156793480678104,5,1010
1.775876465103299,5,1011
1.6699858097756473,4,1012
1.8420140378790328,4,1013
1.8354580962321552,4,1014
1.67865151860549,4,1015
1.7680272765103022,3,1016
1.7254476903141456,3,1017
1.697012569475374,5,1018
1.7822229659306632,4,1019
1.7466331432667794,4,1020
1.7040016114241308,5,1021
1.7762989956658743,5,1022
1.7011676835848157,5,1023
1.678545899965289,3,1024
1.7424460382786315,5,1025
1.7221503161530152,3,1026
1.7972212494826032,3,1027
1.727300088113095,5,1028
1.768788811378283,4,1029
1.768272797242131,4,1030
1.723949109228527,5,1031
1.742727920959964,3,1032
1.7685023822621602,5,1033
1.8236119336811036,5,1034
1.771342545211477,3,1035
1.7737446152225562,4,1036
1.7284774328373025,3,1037
1.6273889450104906,5,1038
1.8441746685406124,5,1039
1.7368430352855952,5,1040
1.7972638414271587,5,1041
1.7265205147130795,5,1042
1.6727786470120942,5,1043
1.8064290422928704,3,1044
1.7896983364745673,4,1045
1.7322855904845735,5,1046
1.7748234202103756,5,1047
1.747456740947563,4,1048
1.6825250723034657,4,1049
1.7568758119895098,3,1050
1.7704551874257857,4,1051
1.7860852898448645,3,1052
1.8060379060374587,3,1053
1.8304956062350115,5,1054
1.781241848872363,5,1055
1.8349637748133258,3,1056
1.7267590568449833,5,1057
1.7935477829622755,4,1058
1.7291230479501418,5,1059
1.745791353615056,4,1060
1.7543425271361646,4,1061
1.6617530284323707,2,1062
1.7103450414085024,4,1063
1.6658359767681155,5,1064
1.7867793221895685,4,1065
1.436043612477483,5,1066
1.8341007716449016,4,1067
1.7288416136217222,5,1068
1.613894996900466,4,1069
1.7518738203697282,4,1070
1.7353389862537891,5,1071
1.80543291767924,4,1072
1.8478369681101126,5,1073
1.847252807327483,4,1074
1.6185189604656984,3,1075
1.6949933460305597,5,1076
1.7626161398560878,5,1077
1.8076103920921713,5,1078
1.8289456969985765,3,1079
1.6937000350498703,5,1080
1.709451502736481,5,1081
1.8581884549187784,5,1082
1.8439329048426998,3,1083
1.7903613320274427,4,1084
1.715652860924322,5,1085
1.7783733877384829,3,1086
1.7435459698515092,4,1087
1.829594097150192,5,1088
